mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_regressor__alpha,param_regressor__eta0,param_regressor__l1_ratio,param_regressor__learning_rate,param_regressor__loss,param_regressor__max_iter,param_regressor__penalty,param_regressor__tol,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score
0.004736804962158203,0.0001778681602462057,0.0026560306549072267,0.0016651419796404757,0.01,0.1,0.5,adaptive,squared_error,20000,l2,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-3398517.2294272413,-4846582.350141841,-10156273.428175444,-8242634.34435182,-6816476.392150185,-6692096.748849307,2394733.6654799213,49
0.004909896850585937,0.0005556389380439099,0.0019402503967285156,0.00034998544855852033,0.01,0.1,0.15,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3399651.7215418844,-4857245.783391432,-10161660.983618526,-8258795.148025639,-6816399.698464908,-6698750.667008477,2396435.7711653053,51
0.20177021026611328,0.003194747506447359,0.0024099826812744142,0.0003014302400720493,0.001,0.1,0.5,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394265.647127736,-4903087.290274003,-10177813.439600691,-8255422.497603595,-6833107.920985776,-6712739.35911836,2395337.41369055,52
0.20561013221740723,0.008484691928301247,0.0029876708984375,0.0009609890131298439,0.001,0.1,0.15,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394265.647127736,-4903087.290274003,-10177813.439600691,-8255422.497603595,-6833107.920985776,-6712739.35911836,2395337.41369055,52
0.4209743976593018,0.04284039161999106,0.009449291229248046,0.008217262618771504,0.0001,0.1,0.5,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394274.390243707,-4903089.925048899,-10177817.785511578,-8255432.764098365,-6833121.520688948,-6712747.2771183,2395337.3094915715,54
0.2625387668609619,0.040954213969283546,0.002664041519165039,0.0004375805348356639,0.0001,0.1,0.15,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394274.390243707,-4903089.925048899,-10177817.785511578,-8255432.764098365,-6833121.520688948,-6712747.2771183,2395337.3094915715,54
0.21462950706481934,0.01306602250746658,0.003071022033691406,0.0006036080115900924,0.01,0.1,0.5,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394178.305836727,-4903062.229502268,-10177582.640592884,-8255789.075712173,-6833168.877837649,-6712756.225896341,2395346.4650621694,56
0.19289755821228027,0.0036138506944095885,0.002264404296875,7.526759372418524e-05,0.01,0.1,0.15,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394178.305836727,-4903062.229502268,-10177582.640592884,-8255789.075712173,-6833168.877837649,-6712756.225896341,2395346.4650621694,56
0.21708121299743652,0.0093757397685978,0.0024942398071289063,0.0003173364220814249,1e-05,0.1,0.15,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3394081.060821071,-4903024.523615409,-10177391.264143921,-8256041.174335266,-6833312.817215841,-6712770.168026301,2395357.6750288308,58
0.22193293571472167,0.014114464070417016,0.004704713821411133,0.0019254313236737488,1e-05,0.1,0.5,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394275.2645736686,-4903090.188560114,-10178006.235758644,-8255433.790749626,-6833122.880668193,-6712785.672062049,2395391.6959256236,59
0.22047085762023927,0.025744433884091276,0.003348541259765625,0.0008853303574247515,1e-05,0.1,0.15,adaptive,squared_error,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3394275.2645736686,-4903090.188560114,-10178006.235758644,-8255433.790749626,-6833122.880668193,-6712785.672062049,2395391.6959256236,59
0.17425017356872557,0.007172265748191683,0.0033817291259765625,0.0015068111313941005,1e-05,0.1,0.5,adaptive,squared_error,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-3394079.8192361305,-4903012.936440081,-10177382.039510626,-8256260.794461673,-6833311.63331913,-6712809.444593529,2395385.3902659304,61
0.1679990291595459,0.006858469927791188,0.002557373046875,0.00046716144500021344,1e-05,0.1,0.15,adaptive,squared_error,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-3394079.8192361305,-4903012.936440081,-10177382.039510626,-8256260.794461673,-6833311.63331913,-6712809.444593529,2395385.3902659304,61
0.21385912895202636,0.003805615849010539,0.002591562271118164,0.0003466084793955386,1e-05,0.1,0.5,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3394271.099614366,-4903051.56120581,-10177599.846869541,-8255845.485827557,-6833315.580167485,-6712816.7147369515,2395336.0861590547,63
0.4624322414398193,0.030177786293462835,0.003299045562744141,0.0010308136759648852,0.0001,0.1,0.5,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3394787.532328273,-4902703.773739969,-10175826.621360432,-8259212.957171863,-6833207.534383166,-6713147.683796739,2395165.9177694567,64
0.178169584274292,0.031931820558354244,0.0027315616607666016,0.0001842715589233993,0.0001,0.1,0.15,adaptive,squared_error,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-3396213.5397271262,-4904521.128247009,-10178891.238652641,-8262475.615190252,-6825514.589065003,-6713523.222176406,2395729.6665863623,65
0.23600807189941406,0.07448125303392406,0.0038875579833984376,0.0016536023473183482,0.0001,0.1,0.5,adaptive,squared_error,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-3396213.5397271262,-4904521.128247009,-10178891.238652641,-8262475.615190252,-6825514.589065003,-6713523.222176406,2395729.6665863623,65
0.2565455913543701,0.025269009770083884,0.003083944320678711,0.0003799182515063448,0.0001,0.1,0.15,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3395794.4311919915,-4904234.284401658,-10178032.206915077,-8261346.4011262525,-6828234.39782322,-6713528.3442916395,2395520.3419381543,67
0.006303834915161133,0.0007583913752966279,0.0028441429138183595,0.0009258092675983354,0.01,0.1,0.5,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3403943.5249726814,-4883454.854500848,-10177628.261645095,-8294242.214915871,-6816507.917207756,-6715155.35464845,2400489.816229933,68
0.10646519660949708,0.08640843284167973,0.0024719715118408205,0.0002241916418686093,0.001,0.1,0.5,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3404361.474343576,-4915234.931314708,-10197633.13857066,-8287798.186349263,-6818053.662612807,-6724616.278638202,2400502.7455171994,69
0.05404520034790039,0.06286658919022274,0.002816295623779297,0.001714394755092507,0.001,0.1,0.15,adaptive,squared_error,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-3407465.555419166,-4915315.838323822,-10211362.00639396,-8314292.152170858,-6817963.038761522,-6733279.7182138655,2407067.1157443174,70
0.02689666748046875,0.028227934789604246,0.002271604537963867,0.0007318603733812157,0.001,0.1,0.5,adaptive,squared_error,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-3408149.2626840225,-4914673.559753611,-10212870.562340464,-8322083.557182392,-6817925.404316826,-6735140.469255464,2408435.9475533534,71
0.02981257438659668,0.031192712949136718,0.001913595199584961,0.000280404430436554,0.001,0.1,0.15,adaptive,squared_error,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'squared_error', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-3408149.2626840225,-4914673.559753611,-10212870.562340464,-8322083.557182392,-6817925.404316826,-6735140.469255464,2408435.9475533534,71
0.263554048538208,0.03069491602909914,0.0024277210235595704,0.0001461988948005037,1e-05,0.1,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3942577.79132381,-7193876.753246332,-13875117.245948289,-6586665.372290919,-7824592.034020733,-7884565.839366016,3273871.403071863,73
0.2574146270751953,0.008954285438866208,0.0045433521270751955,0.0010612887984977413,1e-05,0.1,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3942577.79132381,-7193876.753246332,-13875117.245948289,-6586665.372290919,-7824592.034020733,-7884565.839366016,3273871.403071863,73
0.35857200622558594,0.010958677442625606,0.003928756713867188,0.0007935246939648623,0.0001,0.1,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3962573.7378234854,-7195435.524450749,-13904739.323612433,-6586379.224901288,-7828843.601007812,-7895594.282359153,3279853.5557847586,75
0.28402485847473147,0.0196577216658292,0.0041996479034423825,0.0011590892828602737,0.0001,0.1,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-3962573.7378234854,-7195435.524450749,-13904739.323612433,-6586379.224901288,-7828843.601007812,-7895594.282359153,3279853.5557847586,75
0.23840417861938476,0.010915509463525085,0.003459310531616211,0.001982955524780201,0.001,0.1,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-4200734.485597826,-7251887.517206936,-14166705.54880961,-6579963.5179978395,-7857755.632801006,-8011409.340482643,3318386.1820626403,77
0.2337251663208008,0.01562587838391956,0.0024536609649658202,0.00016259906576844452,0.001,0.1,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-4200734.485597826,-7251887.517206936,-14166705.54880961,-6579963.5179978395,-7857755.632801006,-8011409.340482643,3318386.1820626403,77
0.25369625091552733,0.010299360276184994,0.002794981002807617,0.0004579377091893622,1e-05,0.1,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-5002847.591778239,-7692804.427713229,-14960646.541610029,-6581350.042361923,-7977479.1656162515,-8443025.553815935,3422268.5060815443,79
0.26756978034973145,0.03604671564342755,0.0022171497344970702,0.00030734774194548224,0.01,0.1,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-5590064.321415092,-7687187.10527183,-15313053.03374553,-6705957.978105448,-8682958.692696743,-8795844.226246927,3416446.215719063,80
0.24495220184326172,0.01856318228272169,0.002742624282836914,0.0008448542933702615,0.01,0.1,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-5590064.321415092,-7687187.10527183,-15313053.03374553,-6705957.978105448,-8682958.692696743,-8795844.226246927,3416446.215719063,80
0.2326124668121338,0.014312216021019985,0.0024461269378662108,0.00026370385640233274,1e-05,0.1,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-5934971.632845054,-7931165.248270333,-15732610.857736314,-6635797.756273683,-8512542.731995627,-8949417.645424202,3512239.4435481504,82
0.2261929988861084,0.03738535161953562,0.002927064895629883,0.0004997420171692726,1e-05,0.1,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-5993932.573997582,-7958827.602777834,-15855898.264674628,-6645697.732975416,-8831094.463158153,-9057090.127516722,3540587.357418887,83
0.179412841796875,0.0072530096547451205,0.0027038097381591798,0.0007478966328051816,1e-05,0.1,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-5993932.573997582,-7958827.602777834,-15855898.264674628,-6645697.732975416,-8831094.463158153,-9057090.127516722,3540587.357418887,83
0.23583698272705078,0.024870720744890506,0.0041046619415283205,0.0015254074977815123,0.0001,0.1,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-14018284.631970067,-14810870.95522681,-25429210.328437597,-8579310.461710047,-15282721.296652101,-15624079.534799326,5461241.105904452,85
0.28302001953125,0.05921445630114172,0.0035243511199951174,0.0004154646723480222,0.0001,0.1,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-16516719.594169555,-19758786.989093833,-31947050.36971945,-11442435.236374648,-20457654.6649763,-20024529.370866757,6758132.769703886,86
0.1956615924835205,0.03283793521253547,0.008377265930175782,0.0032937290368214235,0.0001,0.1,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-16578554.457713356,-19885606.0481441,-32402073.415677175,-12120105.734900365,-21523085.1719782,-20501884.96568264,6762897.013251932,87
0.24647245407104493,0.06673298794195155,0.0035532474517822265,0.0008871990519703377,0.0001,0.1,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-16578554.457713356,-19885606.0481441,-32402073.415677175,-12120105.734900365,-21523085.1719782,-20501884.96568264,6762897.013251932,87
0.1469351291656494,0.0076528805453918184,0.002894163131713867,0.0008543691908495738,0.001,0.1,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-36691233.51454217,-38800740.41996188,-56691130.096543096,-25838207.704607926,-42872938.45125984,-40178850.03738298,9996301.143708337,89
0.14801836013793945,0.006531864522202615,0.0024134635925292967,0.00022449159174062094,0.001,0.1,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-40305308.80050953,-42484951.5456195,-59938410.519092694,-28659438.865116205,-46914874.57990727,-43660596.86204904,10131459.73740487,90
0.10372762680053711,0.003051333280181521,0.0024993896484375,0.00038456585416175973,0.001,0.1,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-41000406.59229611,-43317618.30440915,-60819680.88021662,-29193004.691575512,-47590150.85993682,-44384172.26568685,10234873.930972846,91
0.11252703666687011,0.006687988305558356,0.002232217788696289,9.506518629618091e-05,0.001,0.1,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.001, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-41000406.59229611,-43317618.30440915,-60819680.88021662,-29193004.691575512,-47590150.85993682,-44384172.26568685,10234873.930972846,91
0.17374806404113768,0.021380954627534667,0.0019979000091552733,0.00035341394527028675,0.01,0.1,0.5,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-45287548.18717097,-47259419.17001883,-64570229.93770849,-32207154.180517368,-51967854.38341058,-48258441.17176525,10462334.952397283,93
0.16613569259643554,0.021893842396486306,0.011504650115966797,0.017622825797580278,0.01,0.1,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-45589773.75975098,-47549930.23193384,-64888759.450934745,-32535052.37871467,-52114355.333129905,-48535574.23089283,10448926.022029448,94
0.09823698997497558,0.003956560483426314,0.002416181564331055,0.00010015980115068822,0.01,0.1,0.15,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-45654993.91968766,-47612095.778140105,-64958186.718042605,-32585089.745975457,-52186252.32569285,-48599323.69750774,10455408.573251102,95
0.1154555320739746,0.005962335576293807,0.0025582313537597656,0.00021199999871562928,0.01,0.1,0.5,adaptive,huber,20000,l2,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.1, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l2', 'regressor__tol': 0.0001}",-45654993.91968766,-47612095.778140105,-64958186.718042605,-32585089.745975457,-52186252.32569285,-48599323.69750774,10455408.573251102,95
0.2999539852142334,0.013583507354697578,0.0025650501251220704,0.0001830998558932563,0.01,0.01,0.5,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.01, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.5, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.36717934608459474,0.01091429893940852,0.0027740001678466797,0.00024387216336351354,0.0001,0.01,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 0.0001, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.2811752796173096,0.018779397175451625,0.0027758121490478516,0.0007598589696395363,1e-05,0.01,0.15,adaptive,huber,20000,l1,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'l1', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
0.29271435737609863,0.007902360861579943,0.0026167869567871095,0.0003094636273274508,1e-05,0.01,0.15,adaptive,huber,20000,elasticnet,0.0001,"{'regressor__alpha': 1e-05, 'regressor__eta0': 0.01, 'regressor__l1_ratio': 0.15, 'regressor__learning_rate': 'adaptive', 'regressor__loss': 'huber', 'regressor__max_iter': 20000, 'regressor__penalty': 'elasticnet', 'regressor__tol': 0.0001}",-128952000.84694949,-128547632.42385203,-156580250.48085028,-103586360.48072667,-134614710.40080005,-130456190.9266357,16897649.205468956,97
